18.05.2023                                    Salida dinámica de lista                                                                                          1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			SUCRE		113296071	16.05.2023	16.05.2023	40	   103.713,90	BOB	LP. COMPENSACION SUCRE CCAJ-SR27/91/202	  14.901,42	USD	101044052
			SUCRE		113296071	16.05.2023	16.05.2023	50	-103.713,90	BOB	LP. COMPENSACION SUCRE CCAJ-SR27/91/202	-14.901,42	USD	101044052
			CCAJ-SR27/91/202		113272174	16.05.2023	16.05.2023	40	   103.713,90	BOB	LP.TRASPASO SUCRE A BISA 0065 12.05	  14.901,42	USD	101044052
			SUCRE		113296072	16.05.2023	16.05.2023	40	     1.984,80	BOB	LP. COMPENSACION SUCRE CCAJ-SR54/108/23	     285,17	USD	101044052
			SUCRE		113296072	16.05.2023	16.05.2023	50	-1.984,80	BOB	LP. COMPENSACION SUCRE CCAJ-SR54/108/23	-285,17	USD	101044052
			CCAJ-SR54/108/23		113268258	16.05.2023	16.05.2023	40	     1.984,80	BOB	LP.TRASP.CAJ.MN.AG. SUCRE 1 A BISA 0065 13.05	     285,17	USD	101044052
			SUCRE		113296073	16.05.2023	16.05.2023	40	     2.034,70	BOB	LP. COMPENSACION SUCRE CCAJ-SR24/109/23	     292,34	USD	101044052
			SUCRE		113296073	16.05.2023	16.05.2023	50	-2.034,70	BOB	LP. COMPENSACION SUCRE CCAJ-SR24/109/23	-292,34	USD	101044052
			CCAJ-SR24/109/23		113268332	16.05.2023	16.05.2023	40	     2.034,70	BOB	LP.TRASP.CAJ.MN.AG. SUCRE 2 A BISA 0065 13.05	     292,34	USD	101044052
			14130383273 VEGA P		2000347315	16.05.2023	16.05.2023	50	-2.326,80	BOB	14130383273 VEGA PEREYRA ANA MARIA Doc.	-334,31	USD	101044052
			14130383319 ZELAYA		2000347317	16.05.2023	16.05.2023	50	-2.435,50	BOB	14130383319 ZELAYA VARGAS MARCIAL Doc.I	-349,93	USD	101044052
			CCAJ-SR27/93/202		113296409	16.05.2023	16.05.2023	40	     1.023,00	BOB		     146,98	USD	101044052
			CCAJ-SR27/93/202		113296409	16.05.2023	16.05.2023	40	       280,58	BOB		      40,31	USD	101044052
			POTOSI		113296074	16.05.2023	16.05.2023	40	    66.730,48	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/94/202	   9.587,72	USD	101044062
			POTOSI		113296074	16.05.2023	16.05.2023	50	-66.730,48	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/94/202	-9.587,72	USD	101044062
			POTOSI		113296075	16.05.2023	16.05.2023	40	    96.384,60	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/93/202	  13.848,36	USD	101044062
			POTOSI		113296075	16.05.2023	16.05.2023	50	-96.384,60	BOB	LP. COMPENSACION POTOSI CCAJ-PT53/93/202	-13.848,36	USD	101044062
			CCAJ-PT53/93/202		113272281	16.05.2023	16.05.2023	40	    96.384,60	BOB	LP.TRASPASO POTOSI A BISA 0073 12.05	  13.848,36	USD	101044062
			POTOSI		113296076	16.05.2023	16.05.2023	40	     3.631,20	BOB	LP. COMPENSACION POTOSI CCAJ-PT18/108/23	     521,72	USD	101044062
			POTOSI		113296076	16.05.2023	16.05.2023	50	-3.631,20	BOB	LP. COMPENSACION POTOSI CCAJ-PT18/108/23	-521,72	USD	101044062
			CCAJ-PT18/108/23		113268407	16.05.2023	16.05.2023	40	     3.631,20	BOB	LP.TRASP.CAJ.MN.AG. POTOSI 1 A BISA 0073 13.05	     521,72	USD	101044062
			17550399116 JUAN C		2000347185	16.05.2023	16.05.2023	50	-1.342,70	BOB	17550399116 JUAN CARLOS VARA Doc.ID:CTJ	-192,92	USD	101044062
			CCAJ-TA06/110/23		113296300	16.05.2023	16.05.2023	40	       613,49	BOB		      88,15	USD	101044072
			TARIJA		113296078	16.05.2023	16.05.2023	40	     2.450,00	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/112/20	     352,01	USD	101044072
			TARIJA		113296078	16.05.2023	16.05.2023	50	-2.450,00	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/112/20	-352,01	USD	101044072
			TARIJA		113296079	16.05.2023	16.05.2023	40	    65.674,10	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/111/20	   9.435,93	USD	101044072
			TARIJA		113296079	16.05.2023	16.05.2023	50	-65.674,10	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/111/20	-9.435,93	USD	101044072
			CCAJ-TA43/111/20		113271948	16.05.2023	16.05.2023	40	    65.674,10	BOB	LP.TRASPASO DISTAR A BISA 0081 13.05	   9.435,93	USD	101044072
			TARIJA		113296080	16.05.2023	16.05.2023	40	    88.142,10	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/110/20	  12.664,09	USD	101044072
			TARIJA		113296080	16.05.2023	16.05.2023	50	-88.142,10	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/110/20	-12.664,09	USD	101044072
			CCAJ-TA43/110/20		113271967	16.05.2023	16.05.2023	40	    88.142,10	BOB	LP.TRASPASO DISTAR A BISA 0081 12.05	  12.664,09	USD	101044072
			TARIJA		113296081	16.05.2023	16.05.2023	50	-18,65	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/108/23	-2,68	USD	101044072
			51717968888 Nota:		2000347186	16.05.2023	16.05.2023	50	-289,61	BOB	51717968888 Nota: de ATC	-41,61	USD	101044072
			CCAJ-TA43/113/20		113296285	16.05.2023	16.05.2023	40	       945,80	BOB		     135,89	USD	101044072
			45153401365 de:PAL		2000347187	16.05.2023	16.05.2023	50	-945,80	BOB	45153401365 de:PALACIO DE LAS MASAS DE	-135,89	USD	101044072
			TRINIDAD		113296082	16.05.2023	16.05.2023	40	    68.731,40	BOB	LP. COMPENSACION TARIJA CCAJ-TR47/109/20	   9.875,20	USD	101044082
			TRINIDAD		113296082	16.05.2023	16.05.2023	50	-68.731,40	BOB	LP. COMPENSACION TARIJA CCAJ-TR47/109/20	-9.875,20	USD	101044082
			CCAJ-TR47/109/20		113272487	16.05.2023	16.05.2023	40	    68.731,40	BOB	LP.TRASPASO TRINIDAD A BISA 0090 13.05	   9.875,20	USD	101044082
			TRINIDAD		113296083	16.05.2023	16.05.2023	40	    14.289,50	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/108/20	   2.053,09	USD	101044082
			TRINIDAD		113296083	16.05.2023	16.05.2023	50	-14.289,50	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/108/20	-2.053,09	USD	101044082
			CCAJ-TR47/108/20		113272507	16.05.2023	16.05.2023	40	    14.289,50	BOB	LP.TRASPASO TRINIDAD A BISA 0090 12.05	   2.053,09	USD	101044082
			TRINIDAD		113296084	16.05.2023	16.05.2023	40	       943,60	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/108/23	     135,57	USD	101044082
			TRINIDAD		113296084	16.05.2023	16.05.2023	50	-943,60	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/108/23	-135,57	USD	101044082
			CCAJ-TR50/108/23		113271411	16.05.2023	16.05.2023	40	       943,60	BOB	LP.TRASP.CAJ.MN.AG. TRINIDAD 1 A BISA 0090 13.05	     135,57	USD	101044082
			19260385035 OSCAR		2000347324	16.05.2023	16.05.2023	50	-835,40	BOB	19260385035 OSCAR LOAYZA SALVATIERRA Do	-120,03	USD	101044082
			CCAJ-TR47/111/20		113296199	16.05.2023	16.05.2023	40	       744,00	BOB		     106,90	USD	101044082
			RIBERALTA		113296085	16.05.2023	16.05.2023	40	    13.389,50	BOB	LP. COMPENSACION RIBERALTA CCAJ-RB01/90/202	   1.923,78	USD	101044092
			RIBERALTA		113296085	16.05.2023	16.05.2023	50	-13.389,50	BOB	LP. COMPENSACION RIBERALTA CCAJ-RB01/90/202	-1.923,78	USD	101044092
			CCAJ-RB01/90/202		113273331	16.05.2023	16.05.2023	40	    13.389,50	BOB	RB.DEP. DIRECTO A BANCO CCAJ-RB01/90/202 12.05	   1.923,78	USD	101044092
			89520160610 TERCER		2000347325	16.05.2023	16.05.2023	50	-90.124,80	BOB	89520160610 TERCEROS RAMIREZ VALERY DAN	-12.948,97	USD	101044092
			PANDO		113296086	16.05.2023	16.05.2023	40	    13.284,50	BOB	LP. COMPENSACION PANDO CCAJ-PN62/108/20	   1.908,69	USD	101044102
			PANDO		113296086	16.05.2023	16.05.2023	50	-13.284,50	BOB	LP. COMPENSACION PANDO CCAJ-PN62/108/20	-1.908,69	USD	101044102
			CCAJ-PN62/108/20		113273414	16.05.2023	16.05.2023	40	    13.284,50	BOB	PN.DEP. DIRECTO A BANCO CCAJ-PN62/108/20 13.05	   1.908,69	USD	101044102
			19480269033 HASSAN		2000347326	16.05.2023	16.05.2023	50	-10.655,40	BOB	19480269033 HASSAN FERREIRA ROBIN EDMUN	-1.530,95	USD	101044102
			6941-1875711 -CRED		2000346901	15.05.2023	15.05.2023	50	-863,50	BOB	6941-1875711 -CREDITO ACH - MARIA EUGENI	-124,07	USD	101041002
			TARIJA		113235058	15.05.2023	15.05.2023	40	     4.102,90	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA06/106/23	     589,50	USD	101041002
			TARIJA		113235058	15.05.2023	15.05.2023	50	-4.102,90	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA06/106/23	-589,50	USD	101041002
			CCAJ-TA06/106/23		113234544	15.05.2023	15.05.2023	40	     4.102,90	BOB	LP.TRASP.CAJ.MN.AG. TARIJEÑITA A MCSC 1329 11.05	     589,50	USD	101041002
			TARIJA		113235059	15.05.2023	15.05.2023	40	     4.084,20	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA06/107/23	     586,81	USD	101041002
			TARIJA		113235059	15.05.2023	15.05.2023	50	-4.084,20	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA06/107/23	-586,81	USD	101041002
			CCAJ-TA06/107/23		113234543	15.05.2023	15.05.2023	40	     4.084,20	BOB	LP.TRASP.CAJ.MN.AG. TARIJEÑITA A MCSC 1329 12.05	     586,81	USD	101041002
			TARIJA		113235060	15.05.2023	15.05.2023	40	    13.641,72	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA43/111/20	   1.960,02	USD	101041002
			TARIJA		113235060	15.05.2023	15.05.2023	50	-13.641,72	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA43/111/20	-1.960,02	USD	101041002
			COMPENSACIONES		113235069	15.05.2023	15.05.2023	40	   372.855,00	BOB	LP-COMPENSACIONES	  53.571,12	USD	101041002
			COMPENSACIONES		113235069	15.05.2023	15.05.2023	50	-372.855,00	BOB	LP-COMPENSACIONES	-53.571,12	USD	101041002
			TRANSFERENCIA		113234799	15.05.2023	15.05.2023	40	   372.855,00	BOB	LP-CUOTA AHORRO 15-05	  53.571,12	USD	101041002
			6943-1203951 -CRED		2000346903	15.05.2023	15.05.2023	50	-372.855,00	BOB	6943-1203951 -CREDITO ACH - VALOR CREDIT	-53.571,12	USD	101041002
			14879-13103 GUTIER		2000346902	15.05.2023	15.05.2023	50	-4.175,50	BOB	14879-13103 GUTIERREZ CONDORI BELZA-DEP	-599,93	USD	101041002
			DISALTO		113235055	15.05.2023	15.05.2023	40	    15.882,00	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA10/198/20	   2.281,89	USD	101041012
			DISALTO		113235055	15.05.2023	15.05.2023	50	-15.882,00	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA10/198/20	-2.281,89	USD	101041012
			DISALTO		113235056	15.05.2023	15.05.2023	40	     2.331,80	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA58/107/23	     335,03	USD	101041012
			DISALTO		113235056	15.05.2023	15.05.2023	50	-2.331,80	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA58/107/23	-335,03	USD	101041012
			CCAJ-EA58/107/23		113234537	15.05.2023	15.05.2023	40	     2.331,80	BOB	LP.TRASP.CAJ.MN.AG. SATELITE A MCSC 6211 12.05	     335,03	USD	101041012
			DISALTO		113235057	15.05.2023	15.05.2023	40	     2.895,40	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/106/23	     416,01	USD	101041012
			DISALTO		113235057	15.05.2023	15.05.2023	50	-2.895,40	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/106/23	-416,01	USD	101041012
			CCAJ-EA58/106/23		113234538	15.05.2023	15.05.2023	40	     2.895,40	BOB	LP.TRASP.CAJ.MN.AG. SATELITE A MCSC 6211 11.05	     416,01	USD	101041012
			TRANSFERENCIA		113234799	15.05.2023	15.05.2023	40	   100.000,00	BOB	LP-TRASPASO DE FONDOS	  14.367,82	USD	101041012
			14554-1106771 -CRE		2000346929	15.05.2023	15.05.2023	50	-100.000,00	BOB	14554-1106771 -CREDITO ACH - VALOR CREDIT	-14.367,82	USD	101041012
			14981-7374 ROBERTO		2000346928	15.05.2023	15.05.2023	50	-1.269,70	BOB	14981-7374 ROBERTO IVAN ARIAS CHOQUETI	-182,43	USD	101041012
			COMPENSACIONES		113235070	15.05.2023	15.05.2023	40	   266.000,00	BOB	LP-COMPENSACIONES	  38.218,39	USD	101041022
			COMPENSACIONES		113235070	15.05.2023	15.05.2023	50	-266.000,00	BOB	LP-COMPENSACIONES	-38.218,39	USD	101041022
			COMPENSACIONES		113235084	15.05.2023	15.05.2023	40	       480,00	BOB	LP-COMPENSACIONES	      68,97	USD	101041022
			COMPENSACIONES		113235084	15.05.2023	15.05.2023	50	-480,00	BOB	LP-COMPENSACIONES	-68,97	USD	101041022
			14714-23696		113235081	15.05.2023	15.05.2023	40	       200,00	BOB	LP-DEP X VTA DE CHATARRA-EDWIN CHUI	      28,74	USD	101041022
			14714-23696		113235081	15.05.2023	15.05.2023	40	       280,00	BOB	LP-DEP X VTA DE CHATARRA-ELEUTERIO TICONA	      40,23	USD	101041022
			TRANSFERENCIA		113234799	15.05.2023	15.05.2023	40	    70.000,00	BOB	LP-TRASPASO DE FONDOS	  10.057,47	USD	101041022
			6942-1822764 -CRED		2000346930	15.05.2023	15.05.2023	50	-70.000,00	BOB	6942-1822764 -CREDITO ACH - VALOR CREDIT	-10.057,47	USD	101041022
			6482-2258172 TORRE		2000347020	15.05.2023	15.05.2023	50	-34,00	BOB	6482-2258172 TORREZ GUTIERREZ MAJHESMI-N	-4,89	USD	101041042
			COMPENSACION		113234864	15.05.2023	15.05.2023	40	   419.703,14	BOB	SC COMPENSACION BMSC 2476	  60.302,18	USD	101041042
			COMPENSACION		113234864	15.05.2023	15.05.2023	50	-419.703,14	BOB	SC COMPENSACION BMSC 2476	-60.302,18	USD	101041042
			14547-1120907 -CRE		2000347018	15.05.2023	15.05.2023	50	-419.703,14	BOB	14547-1120907 -CREDITO ACH - VALOR CREDIT	-60.302,18	USD	101041042
					113296355	15.05.2023	15.05.2023	40	        87,10	BOB	SC DEPOSITO DE KIMBERLY GRIFFIT	      12,51	USD	101041042
					113296355	15.05.2023	15.05.2023	40	         3,25	BOB	SC DEPOSITO DE KIMBERLY GRIFFIT	       0,47	USD	101041042
					113296355	15.05.2023	15.05.2023	40	        10,30	BOB	SC DEPOSITO DE KIMBERLY GRIFFIT	       1,48	USD	101041042
			6944-1169103 -CRED		2000347019	15.05.2023	15.05.2023	50	-10,30	BOB	6944-1169103 -CREDITO ACH - VALOR CREDIT	-1,48	USD	101041042
			13896-86726 MAMANI		2000347025	15.05.2023	15.05.2023	50	-180,82	BOB	13896-86726 MAMANI CARI MARIO-DEPOSITOS	-25,98	USD	101041052
			6481-4073568 HASSA		2000347030	15.05.2023	15.05.2023	50	-1,18	BOB	6481-4073568 HASSAN FERREIRA ROBIN EDMUN	-0,17	USD	101041052
			14546-1124975 -CRE		2000347033	15.05.2023	15.05.2023	50	-8.000,00	BOB	14546-1124975 -CREDITO ACH - VALOR CREDIT	-1.149,43	USD	101041052
			14552-1100834 -CRE		2000347038	15.05.2023	15.05.2023	50	-200.000,00	BOB	14552-1100834 -CREDITO ACH - VALOR CREDIT	-28.735,63	USD	101041052
			6981-1841212 VASQU		2000347042	15.05.2023	15.05.2023	50	-533,00	BOB	6981-1841212 VASQUEZ CARLA MARITZA-NC Mo	-76,58	USD	101041052
			6984-1830780 AGUIL		2000347043	15.05.2023	15.05.2023	50	-350,00	BOB	6984-1830780 AGUILERA BALCAZAR YNGRID-NC	-50,29	USD	101041052
			6986-1814306 AGUIL		2000347044	15.05.2023	15.05.2023	50	-783,00	BOB	6986-1814306 AGUILERA BALCAZAR YNGRID-NC	-112,50	USD	101041052
			14546-1135786 -CRE		2000347047	15.05.2023	15.05.2023	50	-5.249,00	BOB	14546-1135786 -CREDITO ACH - VALOR CREDIT	-754,17	USD	101041052
			13713-108447 CHINO		2000347049	15.05.2023	15.05.2023	50	-17.580,00	BOB	13713-108447 CHINO CARITA GEOVANI JUAN-D	-2.525,86	USD	101041052
			COMPENSACION		113234867	15.05.2023	15.05.2023	40	   300.000,00	BOB	SC COMPENSACION BMSC 2984	  43.103,45	USD	101041052
			COMPENSACION		113234867	15.05.2023	15.05.2023	50	-300.000,00	BOB	SC COMPENSACION BMSC 2984	-43.103,45	USD	101041052
			2452-2919150 INDUS		2000347032	15.05.2023	15.05.2023	50	-280.000,00	BOB	2452-2919150 INDUSTRIAS VENADO S.A.-NC T	-40.229,89	USD	101041052
			14552-1100833 -CRE		2000347037	15.05.2023	15.05.2023	50	-400.000,00	BOB	14552-1100833 -CREDITO ACH - VALOR CREDIT	-57.471,26	USD	101041052
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	   117.505,10	BOB		  16.882,92	USD	101041082
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	     2.125,34	BOB		     305,36	USD	101041082
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       186,32	BOB		      26,77	USD	101041082
			9586-257315 CAMPOS		2000347135	15.05.2023	15.05.2023	50	-2.311,66	BOB	9586-257315 CAMPOS RUIZ BENITO-DEPOSITO	-332,14	USD	101041082
			8381-158492 MENACH		2000347141	15.05.2023	15.05.2023	50	-117.505,10	BOB	8381-158492 MENACHO MONTAÑO MOISES-DEPO	-16.882,92	USD	101041082
			9469-263575 CAMPOS		2000347134	15.05.2023	15.05.2023	50	-54.439,92	BOB	9469-263575 CAMPOS RUIZ BENITO-DEPOSITO	-7.821,83	USD	101041082
			12288-176277 MENAC		2000347137	15.05.2023	15.05.2023	50	-260.688,00	BOB	12288-176277 MENACHO MONTAÑO MOISES-DEPO	-37.455,17	USD	101041082
			13706-100580 MENAC		2000347138	15.05.2023	15.05.2023	50	-10.000,00	BOB	13706-100580 MENACHO MONTAÑO MOISES-DEPO	-1.436,78	USD	101041082
			10537-157459 CRUZ		2000347139	15.05.2023	15.05.2023	50	-33.226,00	BOB	10537-157459 CRUZ AJARACHI BASILIA-DEPOS	-4.773,85	USD	101041082
			8381-158401 MENACH		2000347133	15.05.2023	15.05.2023	50	-145.467,50	BOB	8381-158401 MENACHO MONTAÑO MOISES-DEPO	-20.900,50	USD	101041082
			13700-93290 PARADA		2000347140	15.05.2023	15.05.2023	50	-800,50	BOB	13700-93290 PARADA ROJAS JUAN GILBERTO-	-115,01	USD	101041082
			13700-93191 PARADA		2000347136	15.05.2023	15.05.2023	50	-544,00	BOB	13700-93191 PARADA ROJAS JUAN GILBERTO-	-78,16	USD	101041082
			13700-93016 JOSE M		2000347131	15.05.2023	15.05.2023	50	-3.483,50	BOB	13700-93016 JOSE MARIA RIBERA SOTELO-DE	-500,50	USD	101041082
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	    25.000,00	BOB		   3.591,95	USD	101042012
			N/C TRASP. DESDE A		2000347127	15.05.2023	15.05.2023	50	-25.000,00	BOB	N/C TRASP. DESDE AYCA ZEGARRA RENE ADOLF	-3.591,95	USD	101042012
			DEPOSITO A CUENTA		2000347124	15.05.2023	15.05.2023	50	-8.296,00	BOB	DEPOSITO A CUENTA	-1.191,95	USD	101042012
			DEPOSITO A CUENTA		2000347125	15.05.2023	15.05.2023	50	-4.284,00	BOB	DEPOSITO A CUENTA	-615,52	USD	101042012
			CCAJ-TR47/110/20		113235093	15.05.2023	15.05.2023	40	       669,00	BOB		      96,12	USD	101042012
			CCAJ-TR47/110/20		113235093	15.05.2023	15.05.2023	40	       498,00	BOB		      71,55	USD	101042012
			N/C POR TRASPASO E		2000347126	15.05.2023	15.05.2023	50	-5.259,45	BOB	N/C POR TRASPASO ENTRE BANCOS ACH	-755,67	USD	101042012
			N/C TRASP. DESDE M		2000347130	15.05.2023	15.05.2023	50	-614,40	BOB	N/C TRASP. DESDE MUÑOZ HINOJOSA VANESSA	-88,28	USD	101042012
			DEPOSITO A CUENTA		2000347128	15.05.2023	15.05.2023	50	-2.249,55	BOB	DEPOSITO A CUENTA	-323,21	USD	101042012
			DEPOSITO A CUENTA		2000347129	15.05.2023	15.05.2023	50	-10.309,80	BOB	DEPOSITO A CUENTA	-1.481,29	USD	101042012
			DISALTO		113235066	15.05.2023	15.05.2023	40	    45.134,70	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA10/197/20	   6.484,87	USD	101042022
			DISALTO		113235066	15.05.2023	15.05.2023	50	-45.134,70	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA10/197/20	-6.484,87	USD	101042022
			POTOSI		113235067	15.05.2023	15.05.2023	40	    10.749,00	BOB	LP. COMPENSACIÓN POTOSI CCAJ-PT53/93/202	   1.544,40	USD	101042022
			POTOSI		113235067	15.05.2023	15.05.2023	50	-10.749,00	BOB	LP. COMPENSACIÓN POTOSI CCAJ-PT53/93/202	-1.544,40	USD	101042022
			CCAJ-TA43/112/20		113235186	15.05.2023	15.05.2023	40	     2.739,60	BOB		     393,62	USD	101042022
			DISPAZ		113235064	15.05.2023	15.05.2023	40	        45,10	BOB	LP. COMPENSACIÓN DISPAZ CCAJ-LP08/108/23	       6,48	USD	101043002
			DISPAZ		113235064	15.05.2023	15.05.2023	50	-45,10	BOB	LP. COMPENSACIÓN DISPAZ CCAJ-LP08/108/23	-6,48	USD	101043002
			DISALTO		113235065	15.05.2023	15.05.2023	40	     1.211,15	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA58/108/23	     174,02	USD	101043002
			DISALTO		113235065	15.05.2023	15.05.2023	50	-1.211,15	BOB	LP. COMPENSACIÓN DISALTO CCAJ-EA58/108/23	-174,02	USD	101043002
			COMPENSACIONES		113235076	15.05.2023	15.05.2023	40	    56.000,00	BOB		   8.045,98	USD	101043002
			COMPENSACIONES		113235076	15.05.2023	15.05.2023	50	-56.000,00	BOB		-8.045,98	USD	101043002
			COMPENSACIONES		113235077	15.05.2023	15.05.2023	40	       700,00	BOB	LP-COMPENSACIONES	     100,57	USD	101043002
			TRANSFERENCIA		113234799	15.05.2023	15.05.2023	40	    93.000,00	BOB	LP-TRASPASO DE FONDOS	  13.362,07	USD	101043002
			432337 DE INDUSTRI		2000346911	15.05.2023	15.05.2023	50	-93.000,00	BOB	432337 DE INDUSTRIAS VENADO	-13.362,07	USD	101043002
			CCAJ-LP08/110/23		113235229	15.05.2023	15.05.2023	40	       114,40	BOB		      16,44	USD	101043002
			217202 QR DE LLOYD		2000346910	15.05.2023	15.05.2023	50	-114,40	BOB	217202 QR DE LLOYD RIMSKY H	-16,44	USD	101043002
			CCAJ-OR51/108/23		113235204	15.05.2023	15.05.2023	40	       754,12	BOB		     108,35	USD	101043002
			169886 QR DE SUAZN		2000346909	15.05.2023	15.05.2023	50	-754,12	BOB	169886 QR DE SUAZNABAR SOLA	-108,35	USD	101043002
			364002 DE INDUSTRI		2000347064	15.05.2023	15.05.2023	50	-500.000,00	BOB	364002 DE INDUSTRIAS VENADO	-71.839,08	USD	101043042
			364009 DE INDUSTRI		2000347065	15.05.2023	15.05.2023	50	-400.000,00	BOB	364009 DE INDUSTRIAS VENADO	-57.471,26	USD	101043042
			444478 QR DE MULDO		2000347116	15.05.2023	15.05.2023	50	-715,00	BOB	444478 QR DE MULDOON KIRSTY	-102,73	USD	101043042
			COMPENSACION		113234869	15.05.2023	15.05.2023	40	    60.000,00	BOB	SC COMPENSACION BCP 5359	   8.620,69	USD	101043042
			COMPENSACION		113234869	15.05.2023	15.05.2023	50	-60.000,00	BOB	SC COMPENSACION BCP 5359	-8.620,69	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       138,00	BOB		      19,83	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	        66,62	BOB		       9,57	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       214,00	BOB		      30,75	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	     4.000,00	BOB		     574,71	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       408,84	BOB		      58,74	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       455,01	BOB		      65,38	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	     1.082,80	BOB		     155,57	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       316,50	BOB		      45,47	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       328,00	BOB		      47,13	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       713,04	BOB		     102,45	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       608,09	BOB		      87,37	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       366,20	BOB		      52,61	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       792,00	BOB		     113,79	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       586,24	BOB		      84,23	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       146,03	BOB		      20,98	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	       724,00	BOB		     104,02	USD	101043042
			CCAJ-SC39/231/20		113235325	15.05.2023	15.05.2023	40	         9,00	BOB		       1,29	USD	101043042
			118507 QR DE SEBER		2000347095	15.05.2023	15.05.2023	50	-214,00	BOB	118507 QR DE SEBERO FLORES	-30,75	USD	101043042
			129405 QR DE TORRE		2000347096	15.05.2023	15.05.2023	50	-455,01	BOB	129405 QR DE TORREZ HURTADO	-65,38	USD	101043042
			159502 QR DE VARGA		2000347097	15.05.2023	15.05.2023	50	-1.082,80	BOB	159502 QR DE VARGAS ROCA AN	-155,57	USD	101043042
			164282 QR DE MELVY		2000347098	15.05.2023	15.05.2023	50	-316,50	BOB	164282 QR DE MELVY MELANIA	-45,47	USD	101043042
			189758 QR DE Medar		2000347099	15.05.2023	15.05.2023	50	-328,00	BOB	189758 QR DE Medarda Soleto	-47,13	USD	101043042
			222315 QR DE YENNY		2000347100	15.05.2023	15.05.2023	50	-713,04	BOB	222315 QR DE YENNY CALDERON	-102,45	USD	101043042
			246558 QR DE CERVA		2000347101	15.05.2023	15.05.2023	50	-608,09	BOB	246558 QR DE CERVANTES MELG	-87,37	USD	101043042
